sku,sentiment,text
LABAD12001,negatief,Jammer dat de zool niet zo lang mee gaat. Deze is al versleten als aan de rest nog geen zichtbare gebreken aanwezig zijn.
LABAD12001,negatief,Doet het niet goed bij de dames.
LABAD12001,positief,Soms iets te warm.  Niet geschikt voor in de zomer.
LABAD12001,negatief,"de geur is onaangenaam, het ziet er niet heel modieus uit"
LABAD12001,neutraal,N/a
LABAD12001,negatief,totaal niet warm en slijtage gevoelig
LABAD12001,negatief,"Ik wilde eigenlijk de traction-mule om er ook een stap mee buiten te kunnen zetten. Die was niet meer leverbaar. Met deze nu één stap buiten gezet, en meteen een natte voet....niet meer doen met deze pantoffel dus!"
LABAD12001,neutraal,De zool stelt niet zoveel voor.
LABAD12001,negatief,het lusje aan de achterkant lijkt wat mager uitgevoerd. Ik ben benieuwd hoe lang die het volhoudt. Maar voorlopig zitten ze er nog aan.
LABAD12001,neutraal,Nvt
LABAD12001,positief,"De prijs van deze sloffen is de laatste jaren sterk gestegen. De kwaliteit is echter blijven hangen, deze blijven maar enkele maanden mooi."
LABAD12001,positief,- soms krijg ik vochtige voeten
LABAD12001,positief,"-Omdat er geen 'schoenmaten' zijn, kan het zo zijn dat als je een lange smalle voet heb, de pantoffel in de lengte goed is, maar in de breedte erg ruim valt."
LABAD12001,neutraal,tot nu toe niet.
LABAD12001,neutraal,Iets beter antislip op harde vloer zou fijner zijn
LABAD12001,neutraal,Hiel mag iets hoger
LABAD12001,negatief,Wel aan de prijzige kant
LABAD12001,positief,"Let op: de sloffen vallen kleiner dan de aangegeven maat. Zowel voor mijzelf (39/40 nodig, terwijl ik maat 37 heb) als voor mijn dochter (37/38 terwijl ze maat 36 heeft), als voor mijn zoon (43/44 terwijl hij maat 42 heeft)."
LABAD12001,negatief,1. Van kunstof 2. Zweterig 3. Slechte pasvorm 4. Slechte prijs/kwalitei
LABAD12001,positief,"Ze slijten erg snel, maar wellicht ook door intensief gebruik waar ze niet voor bedoeld zijn."
LABAD12001,positief,Doordat ze zo lekker zitten vergeet ik ze weleens te wisselen met buitenschoenen....  Met leuke gevolgen van dien.. zoals de Albert Heijn binnen lopen met je pantoffels aan..  Verder prima!
LABAD12001,positief,Gewoon perfect
LABAD12001,positief,"Heel licht, leuke kleur"
LABAD12001,positief,Easy to wear and warm !
LABAD12001,positief,Pantoffels zijn echt warm tov (duurdere) andere pantoffels.
LABAD12001,positief,Lekker warm en comfortabel
LABAD12001,positief,Lekker warm en eenvoudig
LABAD12001,positief,Heerlijk warm en comfortabel
LABAD12001,positief,Heerlijk warm en comfortabel
LABAD12001,positief,Mooie sloffen
LABAD12001,positief,Heerlijk warm.
LABAD12001,positief,Warm
LABAD12001,neutraal,isolatiewaarde
LABAD12001,positief,Warm en zit comfortabel om je voet
LABAD12001,positief,De pantoffels zijn heerlijk warm en makkelijk aan te trekken. Door de structuur aan de onderkant zijn de pantoffels niet heel glad.
LABAD12001,positief,Heerlijk warm
LABAD12001,positief,"Heerlijke pantoffels, zool is zacht maar stevig genoeg, en warm (niet alleen de bovenkant is warm). Makkelijk aan en uit te trekken. Licht aan de voeten en je struikelt er niet overheen."
LABAD12001,positief,"Zien er leuk uit, zitten lekker en houden je voetjes warm."
LABAD12001,positief,Eindelijk warme voeten. Goed voetbed. Loopt prima
LABAD12001,positief,De pantoffels zijn heerlijk warm. Heb altijd koude voeten en nu niet meer :)
LABAD12001,positief,Erg goed en zitten erg lekker
LABAD12001,positief,Superwarm en fijn voor binnen
LABAD12001,positief,Lekker warm Uniek design
LABAD12001,positief,"Goede pasform, en vooral heerlijk warm"
LABAD12001,negatief,Je kunt er ook mee naar buiten
LABAD12001,positief,Heerlijke warme pantoffel
LABAD12001,positief,heerlijk warm
LABAD12001,positief,Ze zijn super lekker warm! Alsof je oventjes om je voeten hebt.
LABAD12001,neutraal,Warmte en Pasvorm
LABAD12001,positief,Warm
LABAD12001,positief,"Lekker warm maar niet te heet aan de voeten. Lekker zachte zool, erg comfortabel. Lekker licht aan de voeten."
LABAD12001,positief,Warm
LABAD12001,positief,De zolen: ik kan er veilig mee de trap op en af.
LABAD12001,positief,loopt fijn en lekker warm
LABAD12001,positief,antislip zooltje.  MAKKELIJK SCHOON TE HOUDEN
LABAD12001,neutraal,Pasvormen hoe het zit
LABAD12001,neutraal,Kwaliteit
LABAD12001,positief,"Blijven een stuk warmer dan open pantoffels, ook als je even een stukje loopt dan worden je voeten sneller warm. Goed te gebruiken achter de PC."
LABAD12001,positief,Warme pantofels
LABAD12001,positief,Erg warm en comfortabel.
LABAD12001,positief,Het thermoball effect werkt goed. Maar de linker pantoffel zit de elastische band losser. Ik heb deze pantoffels van sinterklaas gehad . De rekening staat wel op mijn naam . Dus ik heb een koude linkervoet en een warme rechtervoet. Kunnen we dit oplossen?
LABAD12001,positief,Ik vind de pantoffel lekker zitten en sluit lekker rondom de enkel waardoor de warmte lekker in de pantoffel blijft
LABAD12001,positief,Top. Zitten als wolkjes
LABAD12001,positief,Heerlijk warm
LABAD12001,positief,Zoals beschreven. Een stevige pantoffel voor een tent pantoffel.
LABAD12001,positief,Zitten heerlijk warm.
LABAD12001,positief,Lekker warm
LABAD12001,positief,comfortabel
LABAD12001,positief,Heel warm en heel licht
LABAD12001,positief,"Lekker warm, je krijgt er geen zweetvoeten in."
LABAD12001,positief,Comfortabel en warm
LABAD12001,positief,Licht en warm
LABAD12001,positief,Heerlijke comfortabele sloffen zitten als gegoten
LABAD12001,positief,Zitten perfect en lekker warm
LABAD12001,positief,Lichtgewicht en lekker warm. Precies wat de bedoeling is voor een paar huissloffen.
LABAD12001,positief,goed
LABAD12001,positief,Eindelijk warme voeten
LABAD12001,positief,Lekkere warme voeten zonder dat ze transpireren
LABAD12001,positief,Warm
LABAD12001,positief,Lekker warm
LABAD12001,positief,Lichtgewicht en toch heerlijk warm
LABAD12001,negatief,"De warmste sloffen ooit, warmer dan de meeste dure wollen sloffen die ik heb gehad!!!"
LABAD12001,positief,Lekker warm in de caravan aan je voeten en je glijdt er niet mee uit.
LABAD12001,positief,Lekker warm. Gooit lekker naar de hond.
LABAD12001,positief,Heerlijke warme voeten Mooi model
LABAD12001,positief,Zijn heerlijk warm
LABAD12001,positief,Zitten perfect en warm
LABAD12001,positief,eindelijk s'avonds warme voeten na een lange zoektocht
LABAD12001,positief,"Geweldig warme voeten, en zo licht echt een geweldig product. Straks in de hut lijkt het me helemaal geweldig."
LABAD12001,positief,Heerlijk warme sloffen
LABAD12001,positief,"Mooi ontwerp ,lekker warm"
LABAD12001,positief,Super warm en comfortabel
LABAD12001,positief,Erg warm en comfortabel!
LABAD12001,positief,Zitten goed en sluiten goed aan.
LABAD12001,positief,Lekker warm
LABAD12001,positief,Warm
LABAD12001,positief,Heerlijk warm Licht gewicht Draagt comfortabel
LABAD12001,positief,Heerlijk warm en zit lekker
LABAD12001,positief,"Altijd warme voeten, soort slaapzakken voor je voeten."
LABAD12001,positief,"Lekker warm, soms een beetje te."
LABAD12001,positief,"warme voeten, gering gewicht"
LABAD12001,neutraal,Kwaliteit & vormgeving
LABAD12001,positief,mooi ontwerp en pasvorm
LABAD12001,positief,Heerlijk warm
LABAD12001,positief,"lekker warm, pas altijd, de vorige gingen 7 jaar mee..."
LABAD12001,positief,"Me voeten worden extreem warm in deze sloffen.   Al ga je er met koude voeten in, ze worden snel warm!  Prijs en kwaliteit verhouding is prima!"
LABAD12001,positief,de pantoffels zijn stevig genoeg om er even buiten mee te lopen. Dus vanuit de tent nog even water pakken oid is geen punt. Ook het inpakken in de rugzak gaat gemakkelijk doordat ze goed plat zijn te drukken. Dus als je aan het einde van de dag je wandelschoenen beu bent is dit een prima aanvulling.
LABAD12001,positief,Heerlijk warm.
LABAD12001,positief,"Comfortabel, zacht, warm!"
LABAD12001,positief,"- lekker warm - goede pasvorm, blijven goed zitten"
LABAD12001,positief,-Zeer warm -Lekker zacht  -Sluit goed af met elastiek bij de enkel
LABAD12001,positief,Heerlijk warm . niet glad als je er op loopt . makkelijk aan te trekken. in vele kleuren. goede prijs.
LABAD12001,positief,goed isolerend \ warm
LABAD12001,positief,Heerlijk warm en comfy
LABAD12001,positief,Comfortabel en goede kwaliteit
LABAD12001,positief,Lekker warm
LABAD12001,negatief,Lekker warm Stroef aan de onderkant Comfortabel
LABAD12001,positief,"Comfortabele, warme sloffen. Goede pasvorm maar wel een maat groter bestellen."
LABAD12001,positief,"best ever, wam, comfortable"
LABAD12001,negatief,Ze houden je voeten warm en klam
LABAD12001,positief,Heerlijke warme sloffen
LABAD12001,positief,Stevige zool Goed warm
LABAD12001,positief,Direct warme voeten! Goede pasvorm.  Lekker zacht aan de voeten.
IABAE00001,positief,Ben benieuwd hoe lang de sok goed op rek blijft
IABAE00001,negatief,"Ik vind het lastig om ze aan te doen, maar blijf veel oefenen."
IABAE00001,positief,Soepele zool
IABAE00001,positief,"mooie schoen en goed kwaliteiten van materiaal,comfort ,all terrein grip.voor droog en nat weer ."
IABAE00001,positief,"De soepelheid van  de schoen, mooie sterke zool"
LABAD52003,neutraal,"Hij is wat strak met aan en uittrekken, stap er niet zo even in"
LABAD52003,positief,"Wat ik hier boven zei,een wat minder stevigere zool als mijn oude. Ook het merkje wat er op zit is plastic geworden,jammer.Heb daarom het merkje van mijn oude er af gehaald en op de nieuwe gemaakt.Het oude er af geknipt,wens zo min mogelijk plastic. Verder bij die met een stevigere zool zijn helaas maar in twee kleuren te krijgen.Is wel beperkt. Er zaten een paar hele kleine kale plekjes met minder wol.Weet dan niet hoe die zich gaan ontwikkelen.Maar zijn we in goed overleg tot een goede oplossing gekomen.Er waren nu geen andere meer."
LABAD52003,neutraal,Tot nu nog geen verbeter punten
LABAD52003,negatief,Niet extreem warm
LABAD52003,neutraal,Nee
LABAD52003,negatief,Kunststof zool is koud
LABAD52003,neutraal,"Opletten ,ze lopen uit .."
LABAD52003,positief,"Ja, klein minpuntje. er zit best wel veel teenruimte, ondanks de smalle vorm en juiste maat."
LABAD52003,negatief,Valt klein uit. Smal bij de voorvoet. Heb een maat groter genomen.
LABAD52003,neutraal,Overprijsd. Ik koop ze zelf alleen bij korting en dan gaat het.
LABAD52003,negatief,Ze zitten erg plat
LABAD52003,neutraal,Nog niet gevonden.
LABAD52003,neutraal,Geen voetbed dus een beetje hard
LABAD52003,negatief,"Valt lang, neem een maat kleiner."
LABAD52003,neutraal,Geen
LABAD52003,neutraal,Liever de keuze voor meerdere kleuren gehad.
LABAD52003,negatief,"Tweede paar inmiddels, slijtvastheid van de zool is slecht, na jaar bij binnengebruik is ie op"
LABAD52003,neutraal,Zou het niet weten.
LABAD52003,negatief,"Hoewel men zegt dat je met deze pantoffel even naar buiten kunt gaan, valt het me op dat de zool dan wel sneller slijt."
LABAD52003,negatief,"Omslag niet netjes genaaid, daardoor een bobbel bij de rechter aan de binnenzijde aan de hak."
LABAD52003,neutraal,In het tweede of derde jaar dragen verschijnen er scheuren aan de onderkant. Harde onderkant komt door de stof heen.
LABAD52003,neutraal,Nog niet over n jaar weet ik meer.
LABAD52003,neutraal,De binnenzool is wat hard.
LABAD52003,neutraal,Geen
LABAD52003,negatief,"Wij hebben precies de zelfde gekocht ,maar waren zwaar teleurgesteld hierin.de kwaliteit is behoorlijk minder. De stof is zachter ,de zool is zo dun. Je kan ze niet vergelijken met de vorige.waarom zoveel verschil , zo jammer."
LABAD52003,neutraal,Geen
LABAD52003,negatief,Nogal zwaar; kan niet echt mee in rugzak voor langere tochten
LABAD52003,negatief,"Jammer dat mijn steunzolen er niet in passen, daarom heb  ik heb ze alleen 's avonds aan, dus het is geen ramp."
LABAD52003,positief,Materiaal pilt achteraf had ik andere moeten kopen
LABAD52003,positief,Voor mij is de zool te dun en te plat. Iets meer pasvorm en dikkere zool zouden perfect zijn.
LABAD52003,neutraal,Vallen misschien iets ruimer
LABAD52003,neutraal,Neem een maat kleiner. Normaal heb ik maat 38. Maat 37 past beter. Ik heb brede voeten.
LABAD52003,negatief,De zool is wel erg stug.
LABAD52003,negatief,Klein beetje aan de brede kant.
LABAD52003,neutraal,"Uiterlijk, kan wat moderner"
LABAD52003,negatief,Ze zijn wel duur.
LABAD52003,negatief,gebreide bovenstuk is omgeslagen en aan voorzijde met een punt vastgenaaid en dat is zwak plek. Je trekt een gaatje in de wol.
LABAD52003,positief,"Verhouding prijs/kwaliteit krijgt van mij een 7 vanwege de afwerking van de boord.   De boord die gebreid is en er is aangenaaid, zou ik anders hebben gedaan.  Ik wil de boord lang en niet omgeslagen en dan zie je dat hij niet is rondgebreid maar een onafgewerkte naad heeft. De boord aan de slof is keurig per steek vastgenaaid, alleen heeft het wel een dikke onafgewerkte naad gekregen. Dat vind ik jammer.  Het rafelt niet, maar het ziet er zo gewoon niet zo mooi uit als je de boord lang wil dragen."
LABAD52003,neutraal,Niets
LABAD52003,neutraal,Aantrekken
LABAD52003,negatief,Aandoen soms wat lastig door de hoogte.
LABAD52003,positief,-de gebreide boord valt te kort over de    rand van de slof waar het aan bevestigd    is. Bij de andere modellen is dit niet het   geval en bij dit model vind ik het een    groot minpunt. -de kleuren zouden wat spannender    mogen zijn.
LABAD52003,neutraal,Ik heb zo geen verbeterpunten
LABAD52003,positief,"Prijs zou wel iets lager mogen, er zit best wel wat verschil tussen een maatje groter of kleiner."
LABAD52003,positief,Een meer hippe kleur misschien
LABAD52003,negatief,Lastig om even snel in en uit te 'schieten'.
LABAD52003,positief,geen zwakke punten
LABAD52003,negatief,"Ze zijn helaas heel krap, ik heb deze cadeau gedaan aan mijn vriend en ze hadden wat breder mogen zijn.."
LABAD52003,negatief,Ze zijn wat aan de prijzige kant
LABAD52003,neutraal,De kleur....?
LABAD52003,neutraal,Tot op heden geen.
LABAD52003,neutraal,Heb ik nog geen bemerkt
LABAD52003,positief,"De zool, ideaal!"
LABAD52003,positief,"Smalle pasvorm, valt groot uit, dus ideaal voor mijn lange, smalle voeten. Zit fijn aangesloten. Voelt als fijne warme sokken, maar dan met een rubber zool."
LABAD52003,positief,Goede pasvorm met stevige zool.Alhoewel de zool helaas minder steviger is geworden als mijn vorige.En dat het wol is.
LABAD52003,positief,Goede pasvorm
LABAD52003,negatief,"Fijne pantoffel, smalle leest. Harde zool is een pre om ook even naar buiten te kunnen rondom huis."
LABAD52003,neutraal,De kwaliteit ??
LABAD52003,positief,"Mooi, goede pasvorm, antislipzool"
LABAD52003,positief,"Goede  kwaliteit ,  lekker warm"
LABAD52003,positief,"Heerlijk warm aan je voeten en door de zool heb je erg veel grip, zeker op gladde vloeren.   Verder is het ook nog eens een stijlvolle pantoffel."
LABAD52003,positief,"Warm, mooie kwaliteit, vormt zich naar de voet, soepele zool, geen hielverhoging."
LABAD52003,positief,Echt comfortabel door materiaalkeuze en constructie van de sloffen.
LABAD52003,positief,Lekker warm
LABAD52003,positief,"Warm,  door rubber zool ook beter isolerend dan sloffen met alleen vilten zool."
LABAD52003,positief,zit goed aan de voet tijdens het lopen
LABAD52003,positief,Lichte warme pantoffel met zooltje waarmee je even naar buiten kan. Zit heerlijk
LABAD52003,neutraal,Zo als verwacht
LABAD52003,positief,"soepele antislipzool, degelijk, lekker warm, mooi"
LABAD52003,positief,"Warme pantoffel, goede grip van de zool op een gladde vloer"
LABAD52003,positief,Goede pasvorm voor smalle voet.
LABAD52003,positief,Lekker warm
LABAD52003,positief,Comfortabel
LABAD52003,positief,Zitten heerlijk
LABAD52003,positief,"Zeer goede, sterke kwaliteit, zool is sterk en veilig. Kleur neutraal. Kleine stukjes buiten is OK."
LABAD52003,positief,Heb al eerder twee paar versleten Zijn heerlijk warm en comfortabel
LABAD52003,positief,Smal model.  Er kan een steunzool in.  Comfortabel warm.
LABAD52003,positief,"Mooi ontwerp, steunt de voet beter dan de goedkopere alternatieven. lekker warm aan de voet, maar niet te warm"
LABAD52003,neutraal,buitenzool
LABAD52003,positief,"Mooie stof, zuiver wol. Fijn dat je door de harde onderkant er ook even buiten mee kan lopen. Lekker warm ook aan de enkels."
LABAD52003,positief,Comfortabele temperatuur!  Zool stevig om trap op te rennen!
LABAD52003,positief,Stevige en warme pantoffel
LABAD52003,positief,"De sloffen zijn warm en comfortabel, niet alleen de voet maar tot en met de enkel."
LABAD52003,positief,Goede zool
LABAD52003,positief,Pasvorm is goed. Ziet er goed uit en zit lekker goede zool.
LABAD52003,neutraal,Niks
LABAD52003,neutraal,Slijtvastheid zolen
LABAD52003,positief,Lekker warme pantoffel met zool die kleine uitstapjes buiten de deur mogelijk maakt
LABAD52003,positief,dat ze heerlijk warm zijn.Zeker rond de enkels met dat warme boordje.
LABAD52003,positief,Dragen goed
LABAD52003,positief,Lekker warm
LABAD52003,positief,Warme voeten
LABAD52003,positief,Fijne warme 'sok met zool' perfect als je geen schoenachtige pantoffel wilt.
LABAD52003,positief,Blijft een heerlijk warme pantoffel.
LABAD52003,positief,Heerlijk warme pantoffel!
LABAD52003,positief,Goede kwaliteit en super comfort
LABAD52003,neutraal,Antislipzool
LABAD52003,positief,Sterke zolen ten opzichte van de andere Giesswein pantoffels. Die slijten als een malle!
LABAD52003,positief,uiterlijk anti slip zool warm
LABAD52003,positief,Mooi slank model fijn voor smalle voeten. En de stevige zool is ook fijn. Hij wordt met plezier veel gedragen.
LABAD52003,positief,Heerlijk warm! En ook mooi om te zien.
